@relation R_data_frame
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute class hierarchical GO0009987/GO0022402,root/GO0009987,GO0022402/GO1903047,GO0006357/GO0000122,GO0045892/GO0000122,GO0006355/GO0006357,GO0010468/GO0006355,GO1903506/GO0006355,GO2000112/GO0006355,GO0060255/GO0010468,GO0019222/GO0060255,GO0050789/GO0019222,GO0065007/GO0050789,root/GO0065007,GO2001141/GO1903506,GO0010556/GO2001141,GO0031326/GO2001141,GO0051252/GO2001141,GO0009889/GO0010556,GO0060255/GO0010556,GO0019222/GO0009889,GO0009889/GO0031326,GO0031323/GO0031326,GO0019222/GO0031323,GO0050794/GO0031323,GO0050789/GO0050794,GO0019219/GO0051252,GO0060255/GO0051252,GO0031323/GO0019219,GO0051171/GO0019219,GO0080090/GO0019219,GO0019222/GO0051171,GO0019222/GO0080090,GO0010556/GO2000112,GO0031326/GO2000112,GO0006355/GO0045892,GO0010629/GO0045892,GO1903507/GO0045892,GO2000113/GO0045892,GO0010468/GO0010629,GO0010605/GO0010629,GO0009892/GO0010605,GO0060255/GO0010605,GO0019222/GO0009892,GO0048519/GO0009892,GO0050789/GO0048519,GO1902679/GO1903507,GO1903506/GO1903507,GO0010558/GO1902679,GO0031327/GO1902679,GO0051253/GO1902679,GO2001141/GO1902679,GO0009890/GO0010558,GO0010556/GO0010558,GO0010605/GO0010558,GO0009889/GO0009890,GO0009892/GO0009890,GO0009890/GO0031327,GO0031324/GO0031327,GO0031326/GO0031327,GO0009892/GO0031324,GO0031323/GO0031324,GO0048523/GO0031324,GO0048519/GO0048523,GO0050794/GO0048523,GO0010605/GO0051253,GO0045934/GO0051253,GO0051252/GO0051253,GO0019219/GO0045934,GO0031324/GO0045934,GO0051172/GO0045934,GO0009892/GO0051172,GO0051171/GO0051172,GO0010558/GO2000113,GO0031327/GO2000113,GO2000112/GO2000113,GO0006464/GO0006468,GO0016310/GO0006468,GO0036211/GO0006464,GO0044267/GO0006464,GO0019538/GO0036211,GO0043412/GO0036211,GO0043170/GO0019538,GO0044238/GO0019538,GO0071704/GO0043170,GO0008152/GO0071704,root/GO0008152,GO0008152/GO0044238,GO0043170/GO0043412,GO0019538/GO0044267,GO0044260/GO0044267,GO0043170/GO0044260,GO0044237/GO0044260,GO0008152/GO0044237,GO0009987/GO0044237,GO0006796/GO0016310,GO0006793/GO0006796,GO0044237/GO0006793,GO0009987/GO0007165,GO0050794/GO0007165,GO0007165/GO0035556,GO0044260/GO0016070,GO0090304/GO0016070,GO0006139/GO0090304,GO0043170/GO0090304,GO0006725/GO0006139,GO0034641/GO0006139,GO0044238/GO0006139,GO0046483/GO0006139,GO1901360/GO0006139,GO0044237/GO0006725,GO0006807/GO0034641,GO0044237/GO0034641,GO0008152/GO0006807,GO0044237/GO0046483,GO0071704/GO1901360,GO0009056/GO0044248,GO0044237/GO0044248,GO0008152/GO0009056,GO0009056/GO1901575,GO0071704/GO1901575,GO0009057/GO0044265,GO0044248/GO0044265,GO0044260/GO0044265,GO0043170/GO0009057,GO1901575/GO0009057,GO0016070/GO0016071,GO0009893/GO0031325,GO0031323/GO0031325,GO0048522/GO0031325,GO0019222/GO0009893,GO0048518/GO0009893,GO0050789/GO0048518,GO0048518/GO0048522,GO0050794/GO0048522,GO0009893/GO0010604,GO0060255/GO0010604,GO0065009/GO0050790,GO0065007/GO0065009,GO0044093/GO0043085,GO0050790/GO0043085,GO0065009/GO0044093,GO0032446/GO0016567,GO0070647/GO0032446,GO0006464/GO0070647,GO0016043/GO0006996,GO0009987/GO0016043,GO0071840/GO0016043,root/GO0071840,GO0000377/GO0000398,GO0006397/GO0000398,GO0000375/GO0000377,GO0008380/GO0000375,GO0006396/GO0008380,GO0016070/GO0006396,GO0006396/GO0006397,GO0016071/GO0006397,GO0044260/GO0006259,GO0090304/GO0006259,GO0006996/GO0051276,GO0006259/GO0006310,GO0006259/GO0006281,GO0006974/GO0006281,GO0033554/GO0006974,GO0006950/GO0033554,GO0051716/GO0033554,GO0050896/GO0006950,root/GO0050896,GO0009987/GO0051716,GO0050896/GO0051716,GO0009059/GO0034645,GO0044249/GO0034645,GO0044260/GO0034645,GO0043170/GO0009059,GO1901576/GO0009059,GO0009058/GO1901576,GO0071704/GO1901576,GO0008152/GO0009058,GO0009058/GO0044249,GO0044237/GO0044249,GO0006139/GO0034654,GO0018130/GO0034654,GO0019438/GO0034654,GO0044271/GO0034654,GO1901362/GO0034654,GO0044249/GO0018130,GO0046483/GO0018130,GO0006725/GO0019438,GO0044249/GO0019438,GO0034641/GO0044271,GO0044249/GO0044271,GO1901360/GO1901362,GO1901576/GO1901362,GO0048856/GO0048731,GO0032502/GO0048856,root/GO0032502,root/GO0032501,GO0048856/GO0048513,GO0007165/GO0007166,GO0051234/GO0006810,GO0051179/GO0051234,root/GO0051179,GO0006259/GO0006260,GO0034645/GO0006260,GO0034645/GO0006351,GO0097659/GO0006351,GO0032774/GO0097659,GO0009059/GO0032774,GO0016070/GO0032774,GO0034654/GO0032774,GO0016072/GO0006364,GO0034470/GO0006364,GO0034660/GO0016072,GO0016070/GO0034660,GO0006396/GO0034470,GO0034660/GO0034470,GO0006351/GO0006366,GO0006810/GO0071702,GO0006810/GO0071705,GO0006810/GO0046907,GO0051641/GO0046907,GO0051649/GO0046907,GO0051179/GO0051641,GO0051234/GO0051649,GO0034645/GO0006412,GO0043043/GO0006412,GO0044267/GO0006412,GO0006518/GO0043043,GO0043604/GO0043043,GO1901566/GO0043043,GO0043603/GO0006518,GO1901564/GO0006518,GO0034641/GO0043603,GO0006807/GO1901564,GO0071704/GO1901564,GO0043603/GO0043604,GO0044271/GO0043604,GO1901564/GO1901566,GO1901576/GO1901566,GO0019538/GO0006508,GO0019941/GO0006511,GO0043632/GO0019941,GO0051603/GO0019941,GO0044265/GO0043632,GO0006508/GO0051603,GO0015031/GO0006886,GO0046907/GO0006886,GO0015833/GO0015031,GO0045184/GO0015031,GO0042886/GO0015833,GO0071702/GO0015833,GO0071705/GO0042886,GO0008104/GO0045184,GO0051234/GO0045184,GO0033036/GO0008104,GO0051179/GO0033036,GO0006810/GO0006811,GO0042981/GO0043065,GO0043068/GO0043065,GO0043067/GO0042981,GO0010941/GO0043067,GO0050794/GO0010941,GO0010942/GO0043068,GO0043067/GO0043068,GO0010941/GO0010942,GO0048522/GO0010942,GO0050790/GO0051336,GO0043085/GO0051345,GO0051336/GO0051345,GO0006950/GO0006952,GO0006952/GO0006954,GO0050794/GO0051726,GO0022402/GO0007062,GO0051276/GO0007062,GO0048285/GO0000280,GO0006996/GO0048285,root/GO0022414,GO0022610/GO0007155,root/GO0022610,GO0007165/GO0007186,GO0009987/GO0007154,root/GO0023052,GO0022414/GO0048609,GO0048731/GO0007399,root/GO0051704,GO0042127/GO0008284,GO0048522/GO0008284,GO0050794/GO0042127,GO0042127/GO0008285,GO0048523/GO0008285,GO0044403/GO0016032,GO0044764/GO0016032,GO0044419/GO0044403,GO0051704/GO0044419,GO0009987/GO0044764,GO0051704/GO0044764,GO0010468/GO0010628,GO0010604/GO0010628,GO0006511/GO0043161,GO0010498/GO0043161,GO0030163/GO0010498,GO0051603/GO0010498,GO0009057/GO0030163,GO0019538/GO0030163,GO0008152/GO0032259,GO0006810/GO0055085,GO0042981/GO0043066,GO0043069/GO0043066,GO0043067/GO0043069,GO0060548/GO0043069,GO0010941/GO0060548,GO0048523/GO0060548,GO0043087/GO0043547,GO0051345/GO0043547,GO0051336/GO0043087,GO0006355/GO0045893,GO0010628/GO0045893,GO1903508/GO0045893,GO1902680/GO1903508,GO1903506/GO1903508,GO0010557/GO1902680,GO0031328/GO1902680,GO0051254/GO1902680,GO2001141/GO1902680,GO0009891/GO0010557,GO0010556/GO0010557,GO0010604/GO0010557,GO0009889/GO0009891,GO0009893/GO0009891,GO0009891/GO0031328,GO0031325/GO0031328,GO0031326/GO0031328,GO0010604/GO0051254,GO0045935/GO0051254,GO0051252/GO0051254,GO0019219/GO0045935,GO0031325/GO0045935,GO0051173/GO0045935,GO0009893/GO0051173,GO0051171/GO0051173,GO0006357/GO0045944,GO0045893/GO0045944
@data
0.088526,0.079459,0.517733,0.87969,0.578211,0.511404,0.43337,0.516994,0.684621,0.444411,0.607251,0.441452,0.646574,0.422487,0.604433,0.659666,0.44227,0.484824,0.414829,0.640553,0.597763,0.483141,0.636616,0.602013,0.623809,0.515673,0.528367,0.52991,0.613698,0.503881,0.366212,0.530447,0.458568,0.526599,0.579787,0.623156,0.472589,0.571845,0.635071,0.499762,0.548587,0.473689,0.617929,0.551387,0.549147,0.405752,0.587856,0.504438,0.469534,0.35205,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.107416,0.183411,0.634641,0.902197,0.492178,0.462014,0.404114,0.502103,0.664173,0.481615,0.615298,0.419832,0.657257,0.436703,0.533271,0.659706,0.470962,0.465433,0.517661,0.662109,0.582781,0.427971,0.618526,0.598788,0.591315,0.536363,0.531774,0.52343,0.616683,0.508923,0.393024,0.513472,0.385956,0.515073,0.546154,0.6488,0.564496,0.55548,0.627333,0.516784,0.562684,0.467194,0.614248,0.555891,0.560932,0.453929,0.58027,0.498518,0.4875,0.353072,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0016310@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.189102,0.276588,0.50416,0.896185,0.265272,0.460476,0.418592,0.479894,0.603617,0.114592,0.631167,0.409617,0.660804,0.446604,0.524111,0.67121,0.464575,0.487377,0.536147,0.659047,0.575445,0.40959,0.61199,0.604257,0.582215,0.539811,0.534472,0.522769,0.620219,0.474263,0.367884,0.524609,0.449665,0.521253,0.541324,0.647246,0.573103,0.542882,0.615467,0.536302,0.578231,0.471667,0.583006,0.329571,0.504027,0.447041,0.555979,0.51509,0.494078,0.339753,GO0009987@GO0006357@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0006468@GO0007165@GO0006464@GO0016310@GO0036211@GO0044267@GO0019538@GO0043412@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0031325@GO0009893@GO0048522@GO0048518@GO0010604@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0048856@GO0032502@GO0032501@GO0006810@GO0051234@GO0051179@GO0006351@GO0097659@GO0032774@GO0022414@GO0048609@GO0010628@GO0045893@GO1903508@GO1902680@GO0010557@GO0031328@GO0051254@GO0009891@GO0045935@GO0051173@GO0045944
0.121059,0.214952,0.637388,0.915081,0.491256,0.455727,0.45071,0.473654,0.691343,0.46197,0.600439,0.424461,0.659321,0.437781,0.539156,0.66012,0.472891,0.472795,0.544668,0.656869,0.587022,0.420253,0.616222,0.597975,0.593113,0.536472,0.529921,0.521685,0.618208,0.520084,0.381916,0.522988,0.489282,0.53105,0.50723,0.653161,0.566194,0.550641,0.624417,0.522584,0.565054,0.466773,0.611431,0.559344,0.56089,0.436074,0.576233,0.503001,0.480866,0.35202,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0016310@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.574719,0.932777,0.67518,0.963962,0.513535,0.406093,0.486617,0.637424,0.623326,0.485486,0.656736,0.418971,0.648728,0.435871,0.480378,0.625396,0.469417,0.362937,0.256377,0.666747,0.59377,0.452738,0.61792,0.584166,0.593603,0.515099,0.543647,0.515911,0.623709,0.532637,0.381701,0.521578,0.559376,0.532544,0.530306,0.658029,0.552165,0.569468,0.642631,0.52955,0.56086,0.472847,0.633752,0.55575,0.565061,0.403829,0.612023,0.444218,0.619215,0.283175,GO1903047@GO0022402@GO0009987@GO0006357@GO0000122@GO0045892@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0010629@GO1903507@GO2000113@GO0010605@GO0009892@GO0048519@GO1902679@GO0010558@GO0031327@GO0051253@GO0009890@GO0031324@GO0048523@GO0045934@GO0051172@GO0035556@GO0006468@GO0007165@GO0006464@GO0016310@GO0036211@GO0044267@GO0019538@GO0043412@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016071@GO0016070@GO0044265@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0044248@GO0009056@GO1901575@GO0009057@GO0031325@GO0009893@GO0048522@GO0048518@GO0010604@GO0050790@GO0065009@GO0043085@GO0044093@GO0016567@GO0032446@GO0070647@GO0006996@GO0016043@GO0071840@GO0000377@GO0000398@GO0006397@GO0000375@GO0008380@GO0006396@GO0006259@GO0051276@GO0006310@GO0006281@GO0006974@GO0033554@GO0006950@GO0051716@GO0050896@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0048731@GO0048856@GO0032502@GO0032501@GO0006810@GO0051234@GO0051179@GO0006260@GO0006351@GO0097659@GO0032774@GO0006366@GO0071702@GO0071705@GO0046907@GO0051641@GO0051649@GO0006412@GO0043043@GO0006518@GO0043604@GO1901566@GO0043603@GO1901564@GO0006508@GO0019941@GO0006511@GO0043632@GO0051603@GO0006886@GO0015031@GO0015833@GO0045184@GO0042886@GO0008104@GO0033036@GO0006811@GO0043065@GO0042981@GO0043068@GO0043067@GO0010941@GO0010942@GO0051336@GO0051345@GO0051726@GO0007062@GO0000280@GO0048285@GO0022414@GO0022610@GO0007155@GO0007186@GO0048609@GO0007399@GO0051704@GO0042127@GO0008284@GO0008285@GO0016032@GO0044403@GO0044764@GO0044419@GO0010628@GO0043161@GO0010498@GO0030163@GO0032259@GO0055085@GO0043066@GO0043069@GO0060548@GO0043087@GO0043547@GO0045893@GO1903508@GO1902680@GO0010557@GO0031328@GO0051254@GO0009891@GO0045935@GO0051173@GO0045944
0.12032,0.214167,0.639611,0.913963,0.490262,0.457263,0.442055,0.481432,0.684924,0.466886,0.60865,0.423968,0.658631,0.437699,0.538081,0.662183,0.470813,0.473182,0.544421,0.659373,0.585273,0.424465,0.614079,0.598278,0.595115,0.537112,0.53041,0.52045,0.616622,0.518546,0.38487,0.520746,0.467481,0.528287,0.515659,0.652664,0.565187,0.55027,0.622933,0.522262,0.564461,0.465362,0.612388,0.558748,0.560674,0.441896,0.577305,0.501143,0.483579,0.351018,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0016310@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.18644,0.113925,0.339175,0.867054,0.714534,0.465381,0.380085,0.519409,0.668421,0.399385,0.604825,0.670009,0.650948,0.570275,0.524612,0.568882,0.287113,0.36897,0.545088,0.585401,0.720508,0.551366,0.670656,0.869984,0.392415,0.699604,0.654589,0.695996,0.519349,0.419114,0.813472,0.536794,0.644671,0.69814,0.655474,0.765492,0.713994,0.592828,0.537771,0.564407,0.528389,0.393261,0.667983,0.474135,0.566971,0.461381,0.733648,0.442053,0.464361,0.401806,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0007165@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006810@GO0051234@GO0051179@GO0006351@GO0097659@GO0032774
0.646311,0.988999,0.606895,0.951762,0.589922,0.407756,0.442862,0.595632,0.624242,0.488797,0.657986,0.405319,0.613612,0.45243,0.493364,0.637588,0.537398,0.387837,0.282915,0.650467,0.602083,0.468449,0.638004,0.574989,0.560332,0.533013,0.536446,0.535764,0.622156,0.484287,0.372276,0.518644,0.475962,0.54158,0.521112,0.637991,0.580361,0.514914,0.614037,0.571394,0.570887,0.465965,0.602429,0.593735,0.566377,0.228736,0.577663,0.502832,0.539353,0.375778,GO1903047@GO0022402@GO0009987@GO0006357@GO0000122@GO0045892@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0010629@GO1903507@GO2000113@GO0010605@GO0009892@GO0048519@GO1902679@GO0010558@GO0031327@GO0051253@GO0009890@GO0031324@GO0048523@GO0045934@GO0051172@GO0035556@GO0006468@GO0007165@GO0006464@GO0016310@GO0036211@GO0044267@GO0019538@GO0043412@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016071@GO0016070@GO0044265@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0044248@GO0009056@GO1901575@GO0009057@GO0031325@GO0009893@GO0048522@GO0048518@GO0010604@GO0050790@GO0065009@GO0043085@GO0044093@GO0016567@GO0032446@GO0070647@GO0006996@GO0016043@GO0071840@GO0000377@GO0000398@GO0006397@GO0000375@GO0008380@GO0006396@GO0006259@GO0051276@GO0006310@GO0006281@GO0006974@GO0033554@GO0006950@GO0051716@GO0050896@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0048731@GO0048856@GO0032502@GO0032501@GO0048513@GO0006810@GO0051234@GO0051179@GO0006260@GO0006351@GO0097659@GO0032774@GO0016072@GO0006364@GO0034470@GO0034660@GO0006366@GO0071702@GO0071705@GO0046907@GO0051641@GO0051649@GO0006412@GO0043043@GO0006518@GO0043604@GO1901566@GO0043603@GO1901564@GO0006508@GO0019941@GO0006511@GO0043632@GO0051603@GO0006886@GO0015031@GO0015833@GO0045184@GO0042886@GO0008104@GO0033036@GO0006811@GO0043065@GO0042981@GO0043068@GO0043067@GO0010941@GO0010942@GO0051336@GO0051345@GO0006952@GO0051726@GO0007062@GO0000280@GO0048285@GO0022414@GO0022610@GO0007155@GO0007186@GO0048609@GO0007399@GO0051704@GO0042127@GO0008284@GO0008285@GO0016032@GO0044403@GO0044764@GO0044419@GO0010628@GO0043161@GO0010498@GO0030163@GO0032259@GO0055085@GO0043066@GO0043069@GO0060548@GO0043087@GO0043547@GO0045893@GO1903508@GO1902680@GO0010557@GO0031328@GO0051254@GO0009891@GO0045935@GO0051173@GO0045944
0.756134,0.530285,0.540739,0.426964,0.765977,0.284566,0.297782,0.945256,0.457493,0.479703,0.81881,0.639415,0.666643,0.384629,0.795989,0.695956,0.411244,0.652153,0.285651,0.815366,0.408867,0.314448,0.61036,0.275792,0.343171,0.719904,1,0.588102,0.685006,0.616998,0.72462,0.606502,0.246405,0.82808,0.146636,0.726012,0.199193,0.377321,0.417831,0.284864,0.846231,0.674061,0.194188,0.645038,0.724436,0,0.348306,0.708122,0.614143,0.209324,GO1903047@GO0022402@GO0009987@GO0006357@GO0000122@GO0045892@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0010629@GO1903507@GO2000113@GO0010605@GO0009892@GO0048519@GO1902679@GO0010558@GO0031327@GO0051253@GO0009890@GO0031324@GO0048523@GO0045934@GO0051172@GO0035556@GO0006468@GO0007165@GO0006464@GO0016310@GO0036211@GO0044267@GO0019538@GO0043412@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016071@GO0016070@GO0044265@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0044248@GO0009056@GO1901575@GO0009057@GO0031325@GO0009893@GO0048522@GO0048518@GO0010604@GO0050790@GO0065009@GO0043085@GO0044093@GO0016567@GO0032446@GO0070647@GO0006996@GO0016043@GO0071840@GO0000377@GO0000398@GO0006397@GO0000375@GO0008380@GO0006396@GO0006259@GO0051276@GO0006281@GO0006974@GO0033554@GO0006950@GO0051716@GO0050896@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0048731@GO0048856@GO0032502@GO0032501@GO0048513@GO0007166@GO0006810@GO0051234@GO0051179@GO0006260@GO0006351@GO0097659@GO0032774@GO0006366@GO0071702@GO0071705@GO0046907@GO0051641@GO0051649@GO0006412@GO0043043@GO0006518@GO0043604@GO1901566@GO0043603@GO1901564@GO0006508@GO0019941@GO0006511@GO0043632@GO0051603@GO0006886@GO0015031@GO0015833@GO0045184@GO0042886@GO0008104@GO0033036@GO0006811@GO0043065@GO0042981@GO0043068@GO0043067@GO0010941@GO0010942@GO0051336@GO0051345@GO0006952@GO0006954@GO0051726@GO0007062@GO0000280@GO0048285@GO0022414@GO0022610@GO0007155@GO0007186@GO0007154@GO0023052@GO0048609@GO0007399@GO0051704@GO0042127@GO0008284@GO0008285@GO0016032@GO0044403@GO0044764@GO0044419@GO0010628@GO0043161@GO0010498@GO0030163@GO0032259@GO0055085@GO0043066@GO0043069@GO0060548@GO0043087@GO0043547@GO0045893@GO1903508@GO1902680@GO0010557@GO0031328@GO0051254@GO0009891@GO0045935@GO0051173@GO0045944
0.037041,0.050709,0.49418,0.932538,0.568272,0.417284,0.420576,0.419921,0.722468,0.454835,0.693166,0.390618,0.649397,0.408933,0.556135,0.569563,0.460226,0.398452,0.420173,0.631043,0.557287,0.383204,0.613608,0.672192,0.553833,0.521566,0.556908,0.523201,0.630101,0.496934,0.378619,0.548866,0.557034,0.51045,0.530007,0.631057,0.557037,0.535785,0.641189,0.520571,0.610407,0.464845,0.607787,0.54764,0.57981,0.429583,0.598894,0.506445,0.51641,0.35147,GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090
0.142108,0.211959,0.532375,0.917328,0.487629,0.421377,0.467936,0.501909,0.680102,0.435724,0.601463,0.420036,0.669776,0.393729,0.555217,0.652766,0.48476,0.46603,0.553018,0.586889,0.583685,0.461123,0.664332,0.570495,0.596424,0.512189,0.521081,0.534585,0.644783,0.861007,0.436431,0.347378,0.531216,0.492386,0.502824,0.699145,0.522788,0.478734,0.60774,0.508036,0.558495,0.472502,0.664312,0.569161,0.567105,0.474261,0.589411,0.500093,0.473069,0.370515,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.22123,0.179205,0.264174,0.902348,0.780436,0.312476,0.351131,0.347844,0.906283,0.362645,0.575299,0.301584,0.678936,0.498833,0.464872,0.772425,0.656602,0.307286,0.538147,0.61262,0.366194,0.500593,0.463422,0.550836,0.629557,0.685448,0.586669,0.405996,0.748399,0.699462,0.347283,0.615968,0.452972,0.567385,0.573698,0.525859,0.735912,0.572174,0.67277,0.430568,0.496486,0.4534,0.449429,0.587505,0.54379,0.458816,0.615928,0.446362,0.405288,0.263644,GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090
